"pol_id","losspaid","class4","tgroup"
1273744,2032,1162,4
1273754,1070,1101,6
1273757,1888,1101,3
1273757,767,1101,3
1273765,1679,1101,6
1273770,2265,1101,2
1273770,1663,1101,2
1273778,3261,1162,5
1273793,4663,1101,2
1273818,1652,1101,6
1273821,3370,1423,5
1273821,1350,1423,5
1273827,4835,1152,6
1273830,188,1263,3
1273830,5409,1263,3
1273837,529,1101,6
1273842,951,1152,4
1273847,2721,1152,2
1273856,475,1305,6
1273873,3,1421,1
1273873,5698,1421,1
1273878,492,1101,2
1273882,352,1162,2
1273884,6616,1101,1
1273886,518,1152,6
1273886,171,1152,6
1273888,1679,1101,1
1273898,10330,1101,3
1273898,10014,1101,3
1273904,906,1423,6
1273905,3557,1428,2
1273906,1194,1162,5
1273907,1105,1101,4
1273909,656,1101,6
1273912,25000,1162,3
1273917,6539,1152,6
1273917,4660,1152,6
1273921,1089,1246,5
1273931,1786,1101,3
1273933,625,1152,4
1273936,348,1101,1
1273944,3597,1101,2
1273948,902,1152,2
1273948,395,1152,2
1273949,3256,1423,4
1273952,777,1101,1
1273956,795,1152,1
1273957,782,1101,5
1273958,552,1101,3
1273976,352,1261,5
1273976,5526,1261,5
1273979,463,1101,4
1273979,1373,1101,4
1273986,6332,1101,5
1273990,1196,1101,4
1273992,463,1101,2
1273995,1629,1269,5
1273995,233,1269,5
1273998,18381,1101,6
1273998,44,1101,6
1274011,8177,1226,6
1274014,1303,1428,4
1274014,1498,1101,4
1274014,1942,1428,4
1274031,1614,1152,2
1274031,661,1152,2
1274040,313,1101,2
1274041,2212,1101,4
1274057,5002,1101,6
1274057,920,1101,6
1274059,6500,1103,5
1274062,2467,1162,5
1274071,338,1152,4
1274076,641,1421,3
1274081,759,1101,1
1274086,440,1428,4
1274088,5,1261,2
1274089,700,1101,1
1274097,372,1101,4
1274097,1217,1101,4
1274098,718,1428,5
1274098,1306,1428,5
1274099,3348,1101,2
1274107,874,1423,5
1274112,746,1243,6
1274113,575,1101,4
1274115,2053,1101,4
1274124,2143,1101,5
1274140,4930,1101,3
1274149,3171,1162,6
1274159,2212,1101,4
1274159,554,1101,4
1274160,7509,1305,1
1274160,2302,1305,1
1274160,197,1305,1
1274162,5107,1162,1
1274164,724,1162,3
1274166,490,1101,4
1274172,1243,1101,6
1274172,4394,1101,6
1274189,310,1101,1
1274201,78,1162,1
1274224,4027,1101,2
1274224,1106,1101,2
1274224,3742,1101,2
1274228,3179,1101,1
1274238,466,1101,5
1274238,2135,1101,5
1274238,19345,1101,5
1274250,1319,1101,5
1274259,5372,1101,5
1274259,707,1101,5
1274262,2213,1101,6
1274280,11087,1101,1
1274288,1621,1101,5
1274291,2099,1223,6
1274312,2032,1101,1
1274319,1793,1103,2
1274320,168,1101,6
1274328,361,1101,6
1274330,132,1162,1
1274335,901,1101,5
1274347,3876,1101,5
1274364,1445,1101,1
1274368,2214,1101,5
1274395,3168,1421,5
1274412,1724,1101,3
1274417,935,1101,2
1274441,618,1263,1
1274441,521,1269,1
1274458,663,1101,4
1274459,628,1101,1
1274460,4369,1152,5
1274474,497,1152,2
1274478,1100,1409,4
1274478,2838,1101,4
1274479,2379,1261,5
1274479,3513,1261,5
1274479,1052,1261,5
1274490,2108,1101,1
1274490,9931,1101,1
1274494,5,1101,3
1274500,11039,1421,4
1274506,1102,1101,5
1274515,1619,1101,2
1274515,626,1101,2
1274516,7305,1421,3
1274521,2253,1101,2
1274532,1042,1162,4
1274533,1719,1101,6
1274534,4137,1101,6
1274541,11517,1103,6
1274547,2002,1152,5
1274549,544,1101,4
1274561,576,1101,3
1274584,3454,1101,2
1274586,1421,1101,5
1274589,801,1101,2
1274596,6833,1101,4
1274597,737,1101,1
1274601,457,1101,5
1274601,546,1101,5
1274617,347,1101,3
1274626,498,1101,2
1274632,3457,1305,4
1274632,5371,1305,4
1274637,3004,1101,5
1274637,1225,1101,5
1274648,368,1241,2
1274650,286,1101,1
1274659,687,1101,4
1274659,465,1101,4
1274659,5615,1101,4
1274670,12034,1101,4
1274679,1277,1103,2
1274702,2252,1162,4
1274714,456,1101,3
1274721,8215,1101,5
1274721,4823,1101,5
1274721,317,1101,5
1274721,3807,1101,5
1274736,3250,1421,3
1274736,709,1421,3
1274737,484,1101,5
1274742,2833,1428,1
1274743,335,1101,3
1274750,526,1101,4
1274751,462,1101,4
1274754,3227,1101,4
1274755,1810,1243,5
1274759,3577,1101,6
1274771,2444,1226,6
1274776,672,1409,3
1274778,674,1101,5
1274801,834,1261,2
1274806,550,1101,2
1274815,3688,1101,3
1274817,940,1101,6
1274822,731,1101,4
1274825,700,1101,5
1274827,6025,1428,5
1274838,955,1101,1
1274843,1461,1409,2
1274848,1345,1101,4
1274856,7916,1226,2
1274856,1692,1226,2
1274860,1669,1101,1
1274863,5,1101,4
1274875,1885,1101,3
1274877,813,1223,5
1274877,1313,1223,5
1274891,963,1101,5
1274897,25000,1268,6
1274898,1381,1428,2
1274898,1989,1428,2
1274901,20000,1152,5
1274905,1890,1101,6
1274915,627,1101,1
1274915,1532,1101,1
1274915,2832,1101,1
1274922,319,1101,4
1274924,554,1423,6
1274954,229,1101,1
1274954,255,1101,1
1274971,2665,1101,1
1274973,6652,1305,2
1274974,9646,1101,6
1274979,161,1162,4
1274991,5580,1152,1
1274993,3244,1152,1
1274993,430,1152,1
1274997,1799,1101,1
1274997,2960,1101,1
1275008,660,1101,4
1275013,395,1162,5
1275023,2840,1101,6
1275024,715,1101,1
1275028,921,1423,5
1275028,1313,1423,5
1275049,6245,1101,1
1275052,4173,1101,4
1275055,1014,1101,4
1275055,7826,1101,4
1275067,567,1269,4
1275070,355,1261,3
1275071,1934,1101,4
1275090,309,1108,3
1275101,868,1428,4
1275104,3855,1226,6
1275173,998,1101,1
1275174,1859,1101,2
1275185,634,1152,3
1275198,3756,1162,5
1275198,527,1162,5
1275198,377,1162,5
1275198,1481,1162,5
1275203,3313,1101,1
1275216,2088,1101,5
1275218,1439,1101,3
1275219,318,1268,4
1275227,5228,1101,4
1275233,4175,1101,4
1275233,2250,1101,4
1275240,438,1152,6
1275262,1863,1101,1
1275269,859,1101,2
1275272,1005,1305,2
1275279,757,1101,5
1275282,3906,1101,5
1275292,2408,1101,6
1275294,6,1106,6
1275297,4977,1101,5
1275307,867,1101,1
1275308,2325,1101,2
1275324,899,1101,4
1275324,1275,1101,4
1275335,2721,1101,2
1275367,870,1162,5
1275369,606,1101,2
1275390,1824,1101,3
1275392,781,1101,2
1275406,5665,1101,5
1275413,2219,1101,2
1275413,641,1101,2
1275418,1322,1101,4
1275421,8500,1268,5
1275421,914,1268,5
1275439,2115,1221,6
1275445,1220,1101,4
1275457,335,1101,5
1275464,772,1162,3
1275468,1564,1101,6
1275474,1450,1101,1
1275487,20000,1101,4
1275488,1161,1101,5
1275488,696,1101,5
1275497,4855,1268,1
1275497,2765,1268,1
1275497,2895,1101,1
1275506,1005,1101,4
1275526,1946,1101,2
1275530,2241,1101,2
1275531,1643,1152,1
1275549,677,1101,5
1275554,878,1101,6
1275556,755,1152,6
1275566,528,1101,6
1275566,11231,1101,6
1275567,4925,1101,4
1275578,1141,1421,4
1275583,454,1243,6
1275583,733,1101,6
1275587,1124,1101,2
1275592,2416,1101,2
1275601,432,1101,4
1275623,2532,1101,6
1275641,5187,1421,4
1275649,2408,1101,1
1275651,10105,1101,5
1275672,1375,1101,5
1275672,367,1423,5
1275676,1262,1101,5
1275677,203,1101,5
1275679,2852,1101,4
1275680,2114,1101,6
1275680,919,1101,6
1275687,887,1101,5
1275703,1428,1421,3
1275727,4392,1101,6
1275727,65,1101,6
1275742,1978,1101,4
1275742,376,1101,4
1275750,503,1101,1
1275753,1349,1101,2
1275764,309,1162,2
1275767,162,1101,5
1275798,1119,1423,4
1275805,3303,1261,3
1275807,2085,1101,1
1275807,912,1101,1
1275809,1323,1162,2
1275809,2303,1162,2
1275829,693,1101,6
1275839,899,1152,4
1275844,15,1162,5
1275848,11344,1152,5
1275855,4113,1152,2
1275855,7750,1152,2
1275886,1255,1152,6
1275902,248,1152,5
1275908,644,1101,6
1275908,1271,1101,6
1275922,1101,1101,5
1275923,1114,1101,5
1275959,863,1101,2
1275971,1499,1103,6
1275995,1414,1152,2
1275999,3078,1101,4
1276013,3738,1423,6
1276014,3662,1101,2
1276031,924,1268,3
1276031,4239,1268,3
1276033,623,1101,4
1276038,474,1101,1
1276046,484,1101,4
1276083,1844,1101,4
1276084,5168,1263,5
1276086,893,1101,5
1276095,1492,1101,6
1276098,3320,1421,4
1276111,336,1101,1
1276123,773,1421,5
1276127,329,1101,6
1276143,994,1103,6
1276154,826,1101,2
1276163,722,1101,3
1276163,864,1101,3
1276177,2801,1101,4
1276177,148,1101,4
1276181,2006,1101,5
1276189,1271,1101,3
1276193,373,1101,6
1276193,1420,1101,6
1276196,494,1101,3
1276199,1629,1101,2
1276206,4687,1101,5
1276215,3664,1101,3
1276215,9755,1101,3
1276215,1329,1101,3
1276225,3650,1101,2
1276239,4451,1101,4
1276240,1442,1101,1
1276256,1213,1241,6
1276261,1932,1101,6
1276261,555,1101,6
1276293,6261,1152,3
1276332,178,1101,2
1276332,1131,1101,2
1276336,545,1261,5
1276343,5,1101,6
1276363,1505,1101,2
1276369,10206,1162,2
1276373,11553,1106,6
1276373,11494,1106,6
1276388,2574,1101,2
1276402,1371,1162,3
1276407,6759,1101,2
1276411,830,1101,5
1276412,954,1101,1
1276414,428,1261,2
1276414,602,1261,2
1276422,749,1101,5
1276446,777,1152,5
1276452,2217,1428,5
1276457,4948,1226,6
1276457,487,1226,6
1276457,4000,1226,6
1276467,1154,1101,5
1276471,1843,1162,6
1276477,348,1101,5
1276512,2724,1101,2
1276519,811,1269,1
1276530,1997,1152,2
1276535,274,1101,5
1276541,435,1101,5
1276542,627,1162,6
1276548,4994,1101,4
1276548,1138,1101,4
1276548,325,1101,4
1276558,1887,1101,3
1276560,622,1101,1
1276565,332,1152,3
1276565,1009,1152,3
1276565,2022,1152,3
1276565,8594,1152,3
1276567,426,1404,3
1276580,561,1101,4
1276584,1704,1101,2
1276586,3399,1101,1
1276590,18322,1101,6
1276620,1433,1101,2
1276624,2099,1101,6
1276637,734,1101,3
1276641,245,1101,5
1276641,360,1101,5
1276645,3854,1101,1
1276648,242,1101,5
1276649,424,1101,5
1276651,2086,1101,4
1276652,619,1101,5
1276664,432,1421,4
1276669,499,1101,4
1276671,1872,1264,5
1276673,1783,1101,6
1276674,484,1101,4
1276677,1700,1101,1
1276677,100,1101,1
1276678,1283,1101,5
1276680,2649,1101,2
1276680,394,1101,2
1276689,1854,1305,3
1276691,2394,1261,5
1276692,351,1162,6
1276697,149,1261,6
1276700,1864,1152,6
1276721,1910,1101,1
1276721,4087,1101,1
1276726,2973,1101,4
1276730,345,1101,4
1276739,1713,1101,3
1276747,782,1106,6
1276748,279,1152,4
1276748,1360,1152,4
1276749,327,1101,5
1276749,4090,1101,5
1276767,579,1101,5
1276779,146,1101,4
1276791,7303,1101,5
1276799,655,1101,5
1276806,384,1162,3
1276807,708,1101,3
1276811,2259,1101,1
1276818,2882,1263,2
1276819,2580,1101,6
1276835,644,1305,4
1276835,1136,1305,4
1276842,945,1101,6
1276865,1427,1101,6
1276866,747,1101,5
1276877,7534,1101,4
1276884,3357,1101,4
1276891,4612,1101,6
1276893,758,1101,4
1276893,1216,1305,4
1276901,2515,1268,5
1276905,743,1101,4
1276906,3987,1101,3
1276908,1480,1106,6
1276908,1559,1106,6
1276917,229,1101,2
1276921,984,1101,5
1276921,328,1101,5
1276924,278,1101,4
1276932,4102,1101,1
1276932,1959,1101,1
1276932,3396,1101,1
1276935,1592,1152,5
1276935,2152,1152,5
1276944,24005,1101,3
1276944,1408,1101,3
1276945,916,1101,5
1276945,10034,1101,5
1276950,5000,1223,5
1276953,108,1101,4
1276961,293,1261,1
1276974,415,1101,1
1276974,1855,1152,1
1276979,815,1241,5
1276995,1645,1101,4
1277003,5783,1101,1
1277006,900,1152,4
1277008,9721,1421,5
1277021,1918,1101,4
1277023,858,1101,4
1277024,8722,1152,2
1277033,1555,1101,3
1277043,1332,1101,4
1277045,985,1101,1
1277064,2085,1101,3
1277069,1684,1101,3
1277073,2135,1152,3
1277078,13878,1101,2
1277096,1115,1101,2
1277101,683,1162,1
1277115,2540,1226,1
1277129,2651,1101,6
1277162,770,1162,5
1277162,177,1162,5
1277165,6427,1101,4
1277168,5,1101,5
1277171,1984,1152,1
1277179,319,1101,6
1277179,1020,1101,6
1277179,6116,1101,6
1277179,2091,1101,6
1277181,908,1101,1
1277199,2591,1261,1
1277199,3470,1261,1
1277203,3928,1263,5
1277203,540,1263,5
1277203,401,1263,5
1277230,698,1101,1
1277231,906,1101,5
1277233,655,1101,2
1277237,4388,1241,2
1277238,1189,1101,6
1277239,8672,1101,2
1277243,4428,1101,6
1277245,15091,1101,5
1277245,2195,1101,5
1277247,1114,1101,4
1277247,5696,1101,4
1277247,5273,1101,4
1277247,8179,1101,4
1277247,9785,1101,4
1277248,1488,1101,1
1277252,746,1246,5
1277252,1331,1246,5
1277277,636,1409,5
1277278,100,1101,2
1277305,1136,1152,2
1277309,1442,1101,2
1277318,474,1101,2
1277318,1662,1101,2
1277322,4197,1101,3
1277328,1212,1101,1
1277345,5000,1101,5
1277347,14340,1101,3
1277348,25000,1101,3
1277360,2358,1101,4
1277366,750,1101,4
1277366,843,1101,4
1277373,412,1101,5
1277375,834,1101,6
1277382,2581,1152,1
1277389,2375,1152,6
1277406,737,1101,5
1277408,571,1152,2
1277408,3276,1152,2
1277408,398,1152,2
1277415,2281,1101,6
1277416,2182,1101,1
1277421,2193,1428,2
1277423,1396,1152,3
1277437,14183,1152,5
1277437,1726,1152,5
1277437,4225,1152,5
1277447,2283,1101,6
1277448,1517,1101,5
1277451,2585,1152,6
1277457,1593,1101,1
1277457,2000,1101,1
1277471,496,1268,2
1277473,1375,1101,5
1277478,25000,1101,5
1277488,516,1152,2
1277507,267,1162,2
1277507,2466,1162,2
1277508,1954,1409,1
1277508,894,1101,1
1277512,824,1101,2
1277514,244,1101,6
1277538,3087,1101,5
1277538,945,1101,5
1277538,362,1101,5
1277568,120,1101,4
1277568,5568,1101,4
1277568,1150,1101,4
1277578,813,1152,5
1277602,496,1269,4
1277602,368,1101,4
1277602,3667,1101,4
1277602,1629,1269,4
1277604,321,1101,4
1277616,2392,1152,6
1277616,838,1152,6
1277622,392,1101,2
1277632,3588,1101,4
1277637,260,1101,2
1277654,1033,1428,2
1277665,607,1101,5
1277684,1851,1423,2
1277684,160,1423,2
1277684,772,1423,2
1277684,2100,1423,2
1277708,439,1152,1
1277714,779,1101,5
1277718,3180,1101,1
1277722,878,1423,6
1277727,493,1152,3
1277727,1902,1152,3
1277733,2123,1101,6
1277767,717,1162,1
1277789,4720,1101,6
1277795,2125,1101,5
1277805,414,1101,6
1277806,2741,1162,5
1277817,14592,1101,5
1277821,809,1101,3
1277826,2461,1241,6
1277844,290,1101,4
1277844,7377,1101,4
1277844,987,1101,4
1277851,2673,1101,4
1277864,2135,1152,6
1277864,2979,1152,6
1277867,1090,1101,4
1277867,667,1101,4
1277867,14041,1101,4
1277868,617,1101,5
1277873,386,1101,3
1277879,18730,1101,2
1277879,12350,1101,2
1277886,1286,1162,4
1277894,518,1261,4
1277903,5,1162,4
1277903,5,1162,4
1277920,374,1162,3
1277923,1306,1103,3
1277931,1397,1103,4
1277934,216,1101,4
1277940,2073,1101,4
1277942,932,1162,6
1277943,873,1101,6
1277943,428,1101,6
1277943,204,1101,6
1277948,415,1101,5
1277957,232,1101,5
1277961,1130,1226,5
1277964,852,1152,5
1277974,4408,1103,1
1277981,20000,1101,6
1277983,1790,1101,1
1278001,3905,1101,2
1278010,4216,1421,2
1278019,326,1103,6
1278023,1122,1101,6
1278033,1250,1101,1
1278034,4681,1101,4
1278047,1854,1101,4
1278055,1437,1101,5
1278062,225,1101,5
1278062,613,1101,5
1278072,1395,1162,5
1278072,4132,1162,5
1278076,5171,1101,5
1278092,513,1162,2
1278092,654,1162,2
1278092,277,1162,2
1278092,5281,1162,2
1278096,23887,1101,2
1278101,4275,1101,3
1278115,7412,1226,5
1278115,914,1226,5
1278118,554,1101,2
1278119,391,1101,5
1278127,657,1101,1
1278131,2684,1101,4
1278133,1439,1101,3
1278133,1067,1101,3
1278151,4227,1101,3
1278176,1655,1101,4
1278179,24,1162,4
1278179,8104,1162,4
1278199,2329,1101,5
1278202,902,1101,1
1278210,1503,1263,4
1278219,25000,1106,1
1278223,2033,1101,5
1278251,484,1268,5
1278254,347,1101,4
1278263,3226,1101,3
1278269,323,1101,3
1278269,610,1101,3
1278272,4431,1101,4
1278277,1303,1162,5
1278278,2055,1152,4
1278280,923,1152,3
1278288,740,1101,5
1278312,2325,1152,2
1278315,874,1101,6
1278328,128,1101,5
1278330,1319,1101,2
1278335,622,1101,2
1278338,2869,1101,3
1278338,361,1101,3
1278352,3800,1101,2
1278353,1344,1101,1
1278358,739,1101,2
1278360,2475,1101,2
1278365,12125,1101,4
1278365,8809,1101,4
1278365,1685,1101,4
1278370,689,1101,5
1278383,6266,1101,2
1278386,1115,1101,2
1278390,4847,1152,3
1278430,1184,1101,5
1278464,398,1101,5
1278477,7157,1101,4
1278481,589,1101,5
1278481,703,1101,5
1278492,1429,1101,2
1278492,19072,1101,2
1278494,955,1101,5
1278494,7127,1101,5
1278495,3576,1101,6
1278507,984,1101,4
1278509,3367,1101,4
1278510,1126,1101,1
1278529,1109,1162,4
1278529,428,1162,4
1278534,648,1101,2
1278536,652,1268,5
1278560,292,1101,3
1278589,789,1101,4
1278605,319,1101,4
1278617,734,1246,6
1278630,1422,1221,6
1278635,520,1152,2
1278642,396,1101,6
1278645,368,1101,1
1278646,916,1428,5
1278647,1775,1101,6
1278649,390,1101,6
1278649,1962,1101,6
1278654,480,1101,4
1278672,1328,1101,5
1278680,2766,1101,4
1278700,5076,1101,2
1278700,2682,1101,2
1278700,5079,1101,2
1278700,2796,1101,2
1278700,22750,1101,2
1278705,471,1101,1
1278713,1300,1101,2
1278714,644,1101,2
1278721,1993,1101,5
1278747,5,1152,2
1278748,340,1101,2
1278749,487,1101,4
1278750,821,1404,1
1278752,814,1101,2
1278757,2235,1101,5
1278758,758,1268,1
1278765,1941,1101,1
1278776,1864,1423,3
1278783,459,1162,1
1278784,496,1101,2
1278798,1257,1101,5
1278806,4048,1101,6
1278813,15,1268,2
1278819,2267,1101,5
1278824,1039,1101,3
1278846,2812,1101,4
1278848,374,1101,2
1278848,1300,1101,2
1278848,4639,1101,2
1278849,1103,1162,3
1278861,2142,1152,1
1278861,1182,1152,1
1278875,1579,1101,3
1278875,2030,1101,3
1278880,441,1162,3
1278880,315,1162,3
1278883,8874,1101,2
1278889,571,1101,5
1278893,2822,1268,1
1278905,760,1103,4
1278928,3130,1162,3
1278942,1029,1101,2
1278983,1090,1101,4
1278989,1762,1152,1
1278993,2455,1152,4
1278995,2094,1101,5
1279007,672,1101,1
1279008,7900,1305,4
1279008,4839,1305,4
1279019,2615,1101,6
1279020,814,1162,6
1279048,590,1152,2
1279049,13836,1101,2
1279052,684,1101,6
1279067,10051,1101,5
1279081,5530,1409,1
1279081,6761,1409,1
1279081,287,1409,1
1279085,594,1101,4
1279093,4156,1101,3
1279103,17008,1101,1
1279106,2956,1101,1
1279126,2676,1101,3
1279127,466,1101,1
1279135,8227,1263,3
1279137,675,1152,1
1279140,1564,1101,5
1279146,1000,1101,4
1279146,8077,1101,4
1279146,9514,1101,4
1279146,7581,1101,4
1279155,436,1101,3
1279168,4034,1101,4
1279171,212,1101,4
1279174,3568,1269,2
1279185,2258,1101,2
1279185,8027,1101,2
1279190,294,1101,3
1279190,15400,1101,3
1279207,2418,1101,4
1279235,307,1101,2
1279245,11566,1101,5
1279257,440,1101,5
1279264,5076,1101,1
1279267,1018,1101,5
1279267,1341,1101,5
1279287,4221,1103,5
1279290,1680,1101,1
1279301,2422,1101,5
1279304,4873,1152,4
1279309,441,1428,4
1279311,860,1152,5
1279311,2744,1152,5
1279312,354,1101,2
1279315,535,1101,5
1279318,6287,1101,5
1279321,4343,1101,4
1279326,13955,1101,2
1279326,1114,1101,2
1279326,994,1101,2
1279327,494,1101,6
1279329,880,1103,6
1279329,676,1103,6
1279335,727,1101,5
1279337,1988,1101,3
1279337,429,1101,3
1279339,1,1152,1
1279349,2334,1101,3
1279350,670,1101,5
1279354,627,1152,3
1279375,5000,1162,4
1279377,4372,1101,1
1279378,1431,1101,5
1279380,391,1101,5
1279388,612,1101,4
1279388,4119,1101,4
1279405,2922,1152,5
1279422,121,1101,5
1279429,1309,1101,6
1279437,326,1101,6
1279439,358,1101,5
1279439,1499,1101,5
1279464,985,1101,2
1279470,447,1101,2
1279472,1125,1101,2
1279476,2287,1162,4
1279480,3170,1101,6
1279480,3451,1101,1
1279483,882,1101,4
1279491,4360,1101,2
1279505,8630,1152,1
1279505,1190,1152,1
1279514,2168,1423,4
1279545,9110,1101,2
1279550,3162,1101,2
1279554,2189,1101,4
1279555,2727,1101,3
1279564,1300,1101,3
1279576,1638,1101,1
1279584,2031,1162,5
1279593,1544,1101,3
1279593,4510,1101,3
1279596,604,1162,5
1279603,6744,1305,4
1279608,5030,1101,2
1279617,2456,1261,5
1279617,3039,1101,5
1279630,554,1404,1
1279630,317,1409,1
1279638,811,1101,2
1279638,678,1268,2
1279638,336,1268,2
1279638,497,1268,2
1279644,2895,1103,6
1279649,2988,1223,2
1279651,2988,1101,6
1279651,338,1101,6
1279660,2250,1101,1
1279667,1931,1101,1
1279667,5475,1101,1
1279667,339,1101,1
1279670,168,1263,5
1279670,66,1263,5
1279672,8323,1101,6
1279672,796,1101,6
1279672,392,1101,6
1279684,340,1101,4
1279684,1698,1101,4
1279692,5897,1263,2
1279697,6501,1101,3
1279699,1737,1101,1
1279700,4522,1101,6
1279703,482,1101,6
1279703,1672,1101,6
1279704,658,1101,3
1279704,1623,1152,3
1279704,165,1152,3
1279704,1288,1152,3
1279704,786,1152,3
1279706,5,1101,2
1279710,1525,1261,4
1279730,1767,1268,3
1279739,6741,1101,2
1279743,2109,1101,1
1279747,562,1152,4
1279748,294,1263,5
1279762,523,1101,4
1279769,449,1152,4
1279777,465,1101,6
1279783,3904,1101,5
1279783,1486,1101,5
1279809,8018,1162,2
1279810,1147,1101,2
1279811,1332,1101,3
1279827,711,1101,1
1279836,2706,1101,4
1279836,4141,1101,4
1279836,2503,1101,4
1279844,662,1101,2
1279845,5409,1101,5
1279846,1654,1101,5
1279867,243,1162,2
1279871,1285,1101,5
1279882,1651,1261,6
1279895,191,1269,4
1279903,5021,1101,6
1279903,8310,1101,6
1279909,1269,1101,3
1279914,2207,1101,1
1279927,7524,1241,5
1279927,1597,1241,5
1279927,427,1241,5
1279935,5,1268,4
1279958,3814,1101,6
1279969,12,1101,4
1279978,5,1101,2
1279985,7560,1101,4
1279994,1414,1152,3
1280003,4774,1263,6
1280003,5794,1263,6
1280006,118,1101,5
1280009,417,1101,2
1280024,2669,1101,5
1280025,368,1152,2
1280034,1916,1101,1
1280042,6651,1246,6
1280042,1134,1226,6
1280051,2919,1101,6
1280051,1779,1101,6
1280069,2462,1152,1
1280080,788,1101,5
1280084,5500,1101,2
1280089,6828,1101,3
1280096,514,1101,5
1280098,212,1101,6
1280108,1839,1263,4
1280108,19,1263,4
1280108,874,1263,4
1280119,3274,1305,4
1280119,20000,1305,4
1280119,3077,1305,4
1280122,3358,1162,6
1280123,576,1101,6
1280125,2442,1101,3
1280152,1579,1101,3
1280186,7371,1268,4
1280193,3228,1101,5
1280193,20856,1101,5
1280193,7536,1101,5
1280193,1080,1101,5
1280193,5836,1101,5
1280193,1257,1101,5
1280194,5033,1101,2
1280203,1106,1101,4
1280207,1794,1101,4
1280215,11664,1101,6
1280215,703,1101,6
1280216,606,1101,3
1280221,10,1101,1
1280221,10,1101,1
1280231,1037,1152,5
1280236,2039,1101,5
1280236,5378,1101,5
1280261,658,1101,5
1280267,1011,1152,3
1280276,3426,1101,5
1280278,7202,1103,6
1280300,5830,1101,5
1280312,1236,1101,1
1280319,5090,1423,6
1280333,2267,1101,1
1280333,761,1101,1
1280335,3219,1305,2
1280337,3893,1404,3
1280337,2226,1404,3
1280339,339,1101,3
1280348,1225,1101,3
1280348,1595,1101,3
1280351,806,1409,4
1280363,24239,1152,4
1280367,1110,1101,3
1280369,216,1101,5
1280383,2,1101,3
1280383,2745,1101,3
1280383,935,1101,3
1280383,3257,1101,3
1280390,1681,1268,5
1280391,3529,1261,5
1280394,281,1101,5
1280395,1484,1101,6
1280408,2561,1101,5
1280416,305,1421,5
1280416,8536,1421,5
1280416,1910,1421,5
1280416,4801,1421,5
1280421,347,1101,2
1280451,2899,1263,2
1280464,1700,1101,6
1280464,1668,1101,6
1280472,7653,1223,6
1280475,2631,1101,2
1280479,1075,1243,4
1280482,173,1101,2
1280482,788,1101,2
1280482,11689,1101,2
1280490,6734,1152,4
1280491,683,1101,5
1280491,2948,1101,5
1280491,450,1101,5
1280491,1708,1101,5
1280492,1632,1101,5
1280492,5801,1101,5
1280495,545,1101,4
1280498,1374,1152,4
1280498,789,1152,4
1280535,2581,1221,4
1280545,2808,1101,3
1280571,1731,1101,6
1280573,1091,1101,6
1280578,2176,1221,4
1280578,1410,1221,4
1280578,2488,1221,4
1280580,710,1101,6
1280592,979,1101,3
1280617,547,1101,6
1280626,1414,1428,3
1280641,3914,1101,1
1280657,1394,1101,3
1280659,2,1101,5
1280662,1054,1101,2
1280667,684,1263,5
1280667,284,1263,5
1280681,1668,1269,4
1280682,1851,1101,5
1280684,1358,1101,2
1280691,1063,1101,4
1280691,3064,1101,4
1280693,2403,1101,6
1280705,2240,1101,6
1280716,5,1268,1
1280722,774,1101,3
1280723,11082,1162,5
1280724,1079,1244,4
1280729,1052,1152,5
1280741,2110,1101,1
1280748,1808,1101,6
1280748,3125,1101,6
1280751,2908,1101,5
1280756,720,1152,4
1280758,2997,1101,5
1280765,689,1305,4
1280768,2979,1101,3
1280768,13080,1101,3
1280771,960,1305,1
1280799,5697,1101,6
1280801,7855,1101,6
1280801,7677,1101,6
1280801,1453,1101,6
1280801,6215,1101,6
1280804,5220,1263,4
1280825,663,1101,6
1280828,1795,1152,1
1280831,2487,1101,4
1280847,849,1428,4
1280867,7859,1101,5
1280876,900,1162,4
1280883,10113,1101,2
1280891,2202,1246,3
1280902,2997,1101,4
1280910,3680,1101,6
1280917,4975,1423,1
1280920,303,1428,3
1280920,3106,1428,3
1280952,5106,1101,4
1280958,3186,1101,1
1280967,3903,1101,5
1280978,6645,1101,5
1280978,8425,1101,5
1280980,1150,1101,4
1280988,4523,1101,4
1280988,14866,1101,4
1280988,725,1101,4
1280996,20000,1101,3
1280996,6290,1101,3
1280996,376,1101,3
1281002,2814,1101,5
1281002,15014,1305,5
1281002,187,1305,5
1281013,2022,1101,3
1281030,6873,1101,1
1281046,753,1423,2
1281048,425,1101,2
1281048,450,1101,2
1281058,262,1101,3
1281068,3684,1152,6
1281069,1618,1101,4
1281069,534,1101,4
1281077,1566,1101,6
1281081,779,1101,5
1281081,3954,1101,5
1281098,520,1152,6
1281107,2372,1162,5
1281129,3886,1101,2
1281134,102,1101,2
1281143,1325,1162,2
1281157,832,1101,3
1281157,2276,1101,3
1281168,672,1152,4
1281177,1357,1101,6
1281177,376,1101,6
1281180,744,1101,4
1281193,547,1101,6
1281196,5031,1101,6
1281196,4159,1101,6
1281201,616,1101,3
1281204,637,1101,4
1281215,597,1101,1
1281228,1745,1101,2
1281254,373,1101,4
1281257,1158,1101,1
1281290,936,1101,5
1281305,6314,1401,3
1281306,5,1423,5
1281318,6668,1101,5
1281330,1815,1101,2
